Model,Molecule,Run,Config,Criterion,Score
gpt41,L-Proline,4,deep_research_gpt5.4,Prebiotic Plausibility,8
gpt41,L-Proline,4,deep_research_gpt5.4,Novelty of Reactions,9
gpt41,L-Proline,4,deep_research_gpt5.4,Total,56
gpt41,L-Proline,4,perfect_rag,Chemical Feasibility,10
gpt41,L-Proline,4,perfect_rag,Pathway Coherence,9
gpt41,L-Proline,4,perfect_rag,Environmental Consistency,10
gpt41,L-Proline,4,perfect_rag,Mechanistic Detail,10
gpt41,L-Proline,4,perfect_rag,Network Completeness,8
gpt41,L-Proline,4,perfect_rag,Prebiotic Plausibility,10
gpt41,L-Proline,4,perfect_rag,Novelty of Reactions,8
gpt41,L-Proline,4,perfect_rag,Total,65
gpt41,L-Proline,4,no_research,Chemical Feasibility,3
gpt41,L-Proline,4,no_research,Pathway Coherence,4
gpt41,L-Proline,4,no_research,Environmental Consistency,7
gpt41,L-Proline,4,no_research,Mechanistic Detail,4
gpt41,L-Proline,4,no_research,Network Completeness,5
gpt41,L-Proline,4,no_research,Prebiotic Plausibility,3
gpt41,L-Proline,4,no_research,Novelty of Reactions,4
gpt41,L-Proline,4,no_research,Total,30
gpt41,L-Proline,4,Naive,Chemical Feasibility,1
gpt41,L-Proline,4,Naive,Pathway Coherence,2
gpt41,L-Proline,4,Naive,Environmental Consistency,1
gpt41,L-Proline,4,Naive,Mechanistic Detail,1
gpt41,L-Proline,4,Naive,Network Completeness,1
gpt41,L-Proline,4,Naive,Prebiotic Plausibility,1
gpt41,L-Proline,4,Naive,Novelty of Reactions,1
gpt41,L-Proline,4,Naive,Total,8
gpt41,L-Proline,5,deep_research_claude,Chemical Feasibility,5
gpt41,L-Proline,5,deep_research_claude,Pathway Coherence,7
gpt41,L-Proline,5,deep_research_claude,Environmental Consistency,8
gpt41,L-Proline,5,deep_research_claude,Mechanistic Detail,6
gpt41,L-Proline,5,deep_research_claude,Network Completeness,9
gpt41,L-Proline,5,deep_research_claude,Prebiotic Plausibility,7
gpt41,L-Proline,5,deep_research_claude,Novelty of Reactions,7
gpt41,L-Proline,5,deep_research_claude,Total,49
gpt41,L-Proline,5,deep_research_gemini,Chemical Feasibility,4
gpt41,L-Proline,5,deep_research_gemini,Pathway Coherence,6
gpt41,L-Proline,5,deep_research_gemini,Environmental Consistency,7
gpt41,L-Proline,5,deep_research_gemini,Mechanistic Detail,6
gpt41,L-Proline,5,deep_research_gemini,Network Completeness,8
gpt41,L-Proline,5,deep_research_gemini,Prebiotic Plausibility,6
gpt41,L-Proline,5,deep_research_gemini,Novelty of Reactions,6
gpt41,L-Proline,5,deep_research_gemini,Total,43
gpt41,L-Proline,5,deep_research_gpt5.4,Chemical Feasibility,5
gpt41,L-Proline,5,deep_research_gpt5.4,Pathway Coherence,7
gpt41,L-Proline,5,deep_research_gpt5.4,Environmental Consistency,8
gpt41,L-Proline,5,deep_research_gpt5.4,Mechanistic Detail,6
gpt41,L-Proline,5,deep_research_gpt5.4,Network Completeness,8
gpt41,L-Proline,5,deep_research_gpt5.4,Prebiotic Plausibility,7
gpt41,L-Proline,5,deep_research_gpt5.4,Novelty of Reactions,7
gpt41,L-Proline,5,deep_research_gpt5.4,Total,48
gpt41,L-Proline,5,perfect_rag,Chemical Feasibility,9
gpt41,L-Proline,5,perfect_rag,Pathway Coherence,9
gpt41,L-Proline,5,perfect_rag,Environmental Consistency,9
gpt41,L-Proline,5,perfect_rag,Mechanistic Detail,10
gpt41,L-Proline,5,perfect_rag,Network Completeness,7
gpt41,L-Proline,5,perfect_rag,Prebiotic Plausibility,9
gpt41,L-Proline,5,perfect_rag,Novelty of Reactions,9
gpt41,L-Proline,5,perfect_rag,Total,62
gpt41,L-Proline,5,no_research,Chemical Feasibility,2
gpt41,L-Proline,5,no_research,Pathway Coherence,4
gpt41,L-Proline,5,no_research,Environmental Consistency,6
gpt41,L-Proline,5,no_research,Mechanistic Detail,3
gpt41,L-Proline,5,no_research,Network Completeness,5
gpt41,L-Proline,5,no_research,Prebiotic Plausibility,3
gpt41,L-Proline,5,no_research,Novelty of Reactions,4
gpt41,L-Proline,5,no_research,Total,27
gpt41,L-Proline,5,Naive,Chemical Feasibility,2
gpt41,L-Proline,5,Naive,Pathway Coherence,2
gpt41,L-Proline,5,Naive,Environmental Consistency,1
gpt41,L-Proline,5,Naive,Mechanistic Detail,1
gpt41,L-Proline,5,Naive,Network Completeness,2
gpt41,L-Proline,5,Naive,Prebiotic Plausibility,2
gpt41,L-Proline,5,Naive,Novelty of Reactions,1
gpt41,L-Proline,5,Naive,Total,11
gpt41,Serine,1,deep_research_claude,Chemical Feasibility,8
gpt41,Serine,1,deep_research_claude,Pathway Coherence,9
gpt41,Serine,1,deep_research_claude,Environmental Consistency,9
gpt41,Serine,1,deep_research_claude,Mechanistic Detail,8
gpt41,Serine,1,deep_research_claude,Network Completeness,9
gpt41,Serine,1,deep_research_claude,Prebiotic Plausibility,9
gpt41,Serine,1,deep_research_claude,Novelty of Reactions,9
gpt41,Serine,1,deep_research_claude,Total,61
gpt41,Serine,1,deep_research_gemini,Chemical Feasibility,2
gpt41,Serine,1,deep_research_gemini,Pathway Coherence,4
gpt41,Serine,1,deep_research_gemini,Environmental Consistency,8
gpt41,Serine,1,deep_research_gemini,Mechanistic Detail,6
gpt41,Serine,1,deep_research_gemini,Network Completeness,7
gpt41,Serine,1,deep_research_gemini,Prebiotic Plausibility,4
gpt41,Serine,1,deep_research_gemini,Novelty of Reactions,8
gpt41,Serine,1,deep_research_gemini,Total,39
gpt41,Serine,1,deep_research_gpt5.4,Chemical Feasibility,7
gpt41,Serine,1,deep_research_gpt5.4,Pathway Coherence,7
gpt41,Serine,1,deep_research_gpt5.4,Environmental Consistency,9
gpt41,Serine,1,deep_research_gpt5.4,Mechanistic Detail,8
gpt41,Serine,1,deep_research_gpt5.4,Network Completeness,8
gpt41,Serine,1,deep_research_gpt5.4,Prebiotic Plausibility,9
gpt41,Serine,1,deep_research_gpt5.4,Novelty of Reactions,9
gpt41,Serine,1,deep_research_gpt5.4,Total,57
gpt41,Serine,1,perfect_rag,Chemical Feasibility,4
gpt41,Serine,1,perfect_rag,Pathway Coherence,5
gpt41,Serine,1,perfect_rag,Environmental Consistency,9
gpt41,Serine,1,perfect_rag,Mechanistic Detail,8
gpt41,Serine,1,perfect_rag,Network Completeness,5
gpt41,Serine,1,perfect_rag,Prebiotic Plausibility,7
gpt41,Serine,1,perfect_rag,Novelty of Reactions,9
gpt41,Serine,1,perfect_rag,Total,47
gpt41,Serine,1,no_research,Chemical Feasibility,4
gpt41,Serine,1,no_research,Pathway Coherence,6
gpt41,Serine,1,no_research,Environmental Consistency,8
gpt41,Serine,1,no_research,Mechanistic Detail,5
gpt41,Serine,1,no_research,Network Completeness,7
gpt41,Serine,1,no_research,Prebiotic Plausibility,6
gpt41,Serine,1,no_research,Novelty of Reactions,7
gpt41,Serine,1,no_research,Total,43
gpt41,Serine,1,Naive,Chemical Feasibility,2
gpt41,Serine,1,Naive,Pathway Coherence,2
gpt41,Serine,1,Naive,Environmental Consistency,1
gpt41,Serine,1,Naive,Mechanistic Detail,1
gpt41,Serine,1,Naive,Network Completeness,2
gpt41,Serine,1,Naive,Prebiotic Plausibility,2
gpt41,Serine,1,Naive,Novelty of Reactions,1
gpt41,Serine,1,Naive,Total,11
gpt41,Serine,2,deep_research_claude,Chemical Feasibility,8
gpt41,Serine,2,deep_research_claude,Pathway Coherence,8
gpt41,Serine,2,deep_research_claude,Environmental Consistency,9
gpt41,Serine,2,deep_research_claude,Mechanistic Detail,8
gpt41,Serine,2,deep_research_claude,Network Completeness,9
gpt41,Serine,2,deep_research_claude,Prebiotic Plausibility,9
gpt41,Serine,2,deep_research_claude,Novelty of Reactions,9
gpt41,Serine,2,deep_research_claude,Total,60
gpt41,Serine,2,deep_research_gemini,Chemical Feasibility,3
gpt41,Serine,2,deep_research_gemini,Pathway Coherence,4
gpt41,Serine,2,deep_research_gemini,Environmental Consistency,8
gpt41,Serine,2,deep_research_gemini,Mechanistic Detail,5
gpt41,Serine,2,deep_research_gemini,Network Completeness,6
gpt41,Serine,2,deep_research_gemini,Prebiotic Plausibility,4
gpt41,Serine,2,deep_research_gemini,Novelty of Reactions,7
gpt41,Serine,2,deep_research_gemini,Total,37
gpt41,Serine,2,deep_research_gpt5.4,Chemical Feasibility,9
gpt41,Serine,2,deep_research_gpt5.4,Pathway Coherence,9
gpt41,Serine,2,deep_research_gpt5.4,Environmental Consistency,9
gpt41,Serine,2,deep_research_gpt5.4,Mechanistic Detail,9
gpt41,Serine,2,deep_research_gpt5.4,Network Completeness,8
gpt41,Serine,2,deep_research_gpt5.4,Prebiotic Plausibility,10
gpt41,Serine,2,deep_research_gpt5.4,Novelty of Reactions,10
gpt41,Serine,2,deep_research_gpt5.4,Total,64
gpt41,Serine,2,perfect_rag,Chemical Feasibility,5
gpt41,Serine,2,perfect_rag,Pathway Coherence,7
gpt41,Serine,2,perfect_rag,Environmental Consistency,8
gpt41,Serine,2,perfect_rag,Mechanistic Detail,6
gpt41,Serine,2,perfect_rag,Network Completeness,8
gpt41,Serine,2,perfect_rag,Prebiotic Plausibility,7
gpt41,Serine,2,perfect_rag,Novelty of Reactions,8
gpt41,Serine,2,perfect_rag,Total,49
gpt41,Serine,2,no_research,Chemical Feasibility,4
gpt41,Serine,2,no_research,Pathway Coherence,5
gpt41,Serine,2,no_research,Environmental Consistency,8
gpt41,Serine,2,no_research,Mechanistic Detail,5
gpt41,Serine,2,no_research,Network Completeness,7
gpt41,Serine,2,no_research,Prebiotic Plausibility,6
gpt41,Serine,2,no_research,Novelty of Reactions,6
gpt41,Serine,2,no_research,Total,41
gpt41,Serine,2,Naive,Chemical Feasibility,1
gpt41,Serine,2,Naive,Pathway Coherence,2
gpt41,Serine,2,Naive,Environmental Consistency,1
gpt41,Serine,2,Naive,Mechanistic Detail,1
gpt41,Serine,2,Naive,Network Completeness,2
gpt41,Serine,2,Naive,Prebiotic Plausibility,1
gpt41,Serine,2,Naive,Novelty of Reactions,1
gpt41,Serine,2,Naive,Total,9
gpt41,Serine,3,deep_research_claude,Chemical Feasibility,8
gpt41,Serine,3,deep_research_claude,Pathway Coherence,9
gpt41,Serine,3,deep_research_claude,Environmental Consistency,8
gpt41,Serine,3,deep_research_claude,Mechanistic Detail,8
gpt41,Serine,3,deep_research_claude,Network Completeness,9
gpt41,Serine,3,deep_research_claude,Prebiotic Plausibility,9
gpt41,Serine,3,deep_research_claude,Novelty of Reactions,9
gpt41,Serine,3,deep_research_claude,Total,60
gpt41,Serine,3,deep_research_gemini,Chemical Feasibility,4
gpt41,Serine,3,deep_research_gemini,Pathway Coherence,5
gpt41,Serine,3,deep_research_gemini,Environmental Consistency,7
gpt41,Serine,3,deep_research_gemini,Mechanistic Detail,5
gpt41,Serine,3,deep_research_gemini,Network Completeness,7
gpt41,Serine,3,deep_research_gemini,Prebiotic Plausibility,6
gpt41,Serine,3,deep_research_gemini,Novelty of Reactions,7
gpt41,Serine,3,deep_research_gemini,Total,41
gpt41,Serine,3,deep_research_gpt5.4,Chemical Feasibility,9
gpt41,Serine,3,deep_research_gpt5.4,Pathway Coherence,9
gpt41,Serine,3,deep_research_gpt5.4,Environmental Consistency,9
gpt41,Serine,3,deep_research_gpt5.4,Mechanistic Detail,9
gpt41,Serine,3,deep_research_gpt5.4,Network Completeness,8
gpt41,Serine,3,deep_research_gpt5.4,Prebiotic Plausibility,9
gpt41,Serine,3,deep_research_gpt5.4,Novelty of Reactions,9
gpt41,Serine,3,deep_research_gpt5.4,Total,62
gpt41,Serine,3,perfect_rag,Chemical Feasibility,9
gpt41,Serine,3,perfect_rag,Pathway Coherence,10
gpt41,Serine,3,perfect_rag,Environmental Consistency,9
gpt41,Serine,3,perfect_rag,Mechanistic Detail,9
gpt41,Serine,3,perfect_rag,Network Completeness,10
gpt41,Serine,3,perfect_rag,Prebiotic Plausibility,10
gpt41,Serine,3,perfect_rag,Novelty of Reactions,9
gpt41,Serine,3,perfect_rag,Total,66
gpt41,Serine,3,no_research,Chemical Feasibility,3
gpt41,Serine,3,no_research,Pathway Coherence,4
gpt41,Serine,3,no_research,Environmental Consistency,7
gpt41,Serine,3,no_research,Mechanistic Detail,4
gpt41,Serine,3,no_research,Network Completeness,6
gpt41,Serine,3,no_research,Prebiotic Plausibility,5
gpt41,Serine,3,no_research,Novelty of Reactions,5
gpt41,Serine,3,no_research,Total,34
gpt41,Serine,3,Naive,Chemical Feasibility,1
gpt41,Serine,3,Naive,Pathway Coherence,2
gpt41,Serine,3,Naive,Environmental Consistency,1
gpt41,Serine,3,Naive,Mechanistic Detail,1
gpt41,Serine,3,Naive,Network Completeness,2
gpt41,Serine,3,Naive,Prebiotic Plausibility,2
gpt41,Serine,3,Naive,Novelty of Reactions,1
gpt41,Serine,3,Naive,Total,10
gpt41,Serine,4,deep_research_claude,Chemical Feasibility,7
gpt41,Serine,4,deep_research_claude,Pathway Coherence,8
gpt41,Serine,4,deep_research_claude,Environmental Consistency,8
gpt41,Serine,4,deep_research_claude,Mechanistic Detail,8
gpt41,Serine,4,deep_research_claude,Network Completeness,9
gpt41,Serine,4,deep_research_claude,Prebiotic Plausibility,8
gpt41,Serine,4,deep_research_claude,Novelty of Reactions,8
gpt41,Serine,4,deep_research_claude,Total,56
gpt41,Serine,4,deep_research_gemini,Chemical Feasibility,3
gpt41,Serine,4,deep_research_gemini,Pathway Coherence,5
gpt41,Serine,4,deep_research_gemini,Environmental Consistency,8
gpt41,Serine,4,deep_research_gemini,Mechanistic Detail,6
gpt41,Serine,4,deep_research_gemini,Network Completeness,7
gpt41,Serine,4,deep_research_gemini,Prebiotic Plausibility,5
gpt41,Serine,4,deep_research_gemini,Novelty of Reactions,7
gpt41,Serine,4,deep_research_gemini,Total,41
gpt41,Serine,4,deep_research_gpt5.4,Chemical Feasibility,9
gpt41,Serine,4,deep_research_gpt5.4,Pathway Coherence,8
gpt41,Serine,4,deep_research_gpt5.4,Environmental Consistency,9
gpt41,Serine,4,deep_research_gpt5.4,Mechanistic Detail,9
gpt41,Serine,4,deep_research_gpt5.4,Network Completeness,8
gpt41,Serine,4,deep_research_gpt5.4,Prebiotic Plausibility,9
gpt41,Serine,4,deep_research_gpt5.4,Novelty of Reactions,9
gpt41,Serine,4,deep_research_gpt5.4,Total,61
gpt41,Serine,4,perfect_rag,Chemical Feasibility,6
gpt41,Serine,4,perfect_rag,Pathway Coherence,6
gpt41,Serine,4,perfect_rag,Environmental Consistency,8
gpt41,Serine,4,perfect_rag,Mechanistic Detail,7
gpt41,Serine,4,perfect_rag,Network Completeness,7
gpt41,Serine,4,perfect_rag,Prebiotic Plausibility,7
gpt41,Serine,4,perfect_rag,Novelty of Reactions,8
gpt41,Serine,4,perfect_rag,Total,49
gpt41,Serine,4,no_research,Chemical Feasibility,3
gpt41,Serine,4,no_research,Pathway Coherence,5
gpt41,Serine,4,no_research,Environmental Consistency,7
gpt41,Serine,4,no_research,Mechanistic Detail,5
gpt41,Serine,4,no_research,Network Completeness,7
gpt41,Serine,4,no_research,Prebiotic Plausibility,5
gpt41,Serine,4,no_research,Novelty of Reactions,6
gpt41,Serine,4,no_research,Total,38
gpt41,Serine,4,Naive,Chemical Feasibility,1
gpt41,Serine,4,Naive,Pathway Coherence,2
gpt41,Serine,4,Naive,Environmental Consistency,1
gpt41,Serine,4,Naive,Mechanistic Detail,1
gpt41,Serine,4,Naive,Network Completeness,2
gpt41,Serine,4,Naive,Prebiotic Plausibility,1
gpt41,Serine,4,Naive,Novelty of Reactions,1
gpt41,Serine,4,Naive,Total,9
gpt41,Serine,5,deep_research_claude,Chemical Feasibility,7
gpt41,Serine,5,deep_research_claude,Pathway Coherence,7
gpt41,Serine,5,deep_research_claude,Environmental Consistency,9
gpt41,Serine,5,deep_research_claude,Mechanistic Detail,8
gpt41,Serine,5,deep_research_claude,Network Completeness,9
gpt41,Serine,5,deep_research_claude,Prebiotic Plausibility,8
gpt41,Serine,5,deep_research_claude,Novelty of Reactions,9
gpt41,Serine,5,deep_research_claude,Total,57
gpt41,Serine,5,deep_research_gemini,Chemical Feasibility,3
gpt41,Serine,5,deep_research_gemini,Pathway Coherence,4
gpt41,Serine,5,deep_research_gemini,Environmental Consistency,8
gpt41,Serine,5,deep_research_gemini,Mechanistic Detail,6
gpt41,Serine,5,deep_research_gemini,Network Completeness,7
gpt41,Serine,5,deep_research_gemini,Prebiotic Plausibility,5
gpt41,Serine,5,deep_research_gemini,Novelty of Reactions,8
gpt41,Serine,5,deep_research_gemini,Total,41
gpt41,Serine,5,deep_research_gpt5.4,Chemical Feasibility,9
gpt41,Serine,5,deep_research_gpt5.4,Pathway Coherence,8
gpt41,Serine,5,deep_research_gpt5.4,Environmental Consistency,9
gpt41,Serine,5,deep_research_gpt5.4,Mechanistic Detail,9
gpt41,Serine,5,deep_research_gpt5.4,Network Completeness,9
gpt41,Serine,5,deep_research_gpt5.4,Prebiotic Plausibility,9
gpt41,Serine,5,deep_research_gpt5.4,Novelty of Reactions,9
gpt41,Serine,5,deep_research_gpt5.4,Total,62
gpt41,Serine,5,perfect_rag,Chemical Feasibility,8
gpt41,Serine,5,perfect_rag,Pathway Coherence,4
gpt41,Serine,5,perfect_rag,Environmental Consistency,9
gpt41,Serine,5,perfect_rag,Mechanistic Detail,9
gpt41,Serine,5,perfect_rag,Network Completeness,5
gpt41,Serine,5,perfect_rag,Prebiotic Plausibility,9
gpt41,Serine,5,perfect_rag,Novelty of Reactions,9
gpt41,Serine,5,perfect_rag,Total,53
gpt41,Serine,5,no_research,Chemical Feasibility,3
gpt41,Serine,5,no_research,Pathway Coherence,5
gpt41,Serine,5,no_research,Environmental Consistency,7
gpt41,Serine,5,no_research,Mechanistic Detail,5
gpt41,Serine,5,no_research,Network Completeness,7
gpt41,Serine,5,no_research,Prebiotic Plausibility,5
gpt41,Serine,5,no_research,Novelty of Reactions,6
gpt41,Serine,5,no_research,Total,38
gpt41,Serine,5,Naive,Chemical Feasibility,2
gpt41,Serine,5,Naive,Pathway Coherence,2
gpt41,Serine,5,Naive,Environmental Consistency,1
gpt41,Serine,5,Naive,Mechanistic Detail,1
gpt41,Serine,5,Naive,Network Completeness,2
gpt41,Serine,5,Naive,Prebiotic Plausibility,2
gpt41,Serine,5,Naive,Novelty of Reactions,1
gpt41,Serine,5,Naive,Total,11
gpt41,Threonine,1,deep_research_claude,Chemical Feasibility,7
gpt41,Threonine,1,deep_research_claude,Pathway Coherence,8
gpt41,Threonine,1,deep_research_claude,Environmental Consistency,8
gpt41,Threonine,1,deep_research_claude,Mechanistic Detail,8
gpt41,Threonine,1,deep_research_claude,Network Completeness,9
gpt41,Threonine,1,deep_research_claude,Prebiotic Plausibility,8
gpt41,Threonine,1,deep_research_claude,Novelty of Reactions,7
gpt41,Threonine,1,deep_research_claude,Total,55
gpt41,Threonine,1,deep_research_gemini,Chemical Feasibility,3
gpt41,Threonine,1,deep_research_gemini,Pathway Coherence,4
gpt41,Threonine,1,deep_research_gemini,Environmental Consistency,7
gpt41,Threonine,1,deep_research_gemini,Mechanistic Detail,6
gpt41,Threonine,1,deep_research_gemini,Network Completeness,7
gpt41,Threonine,1,deep_research_gemini,Prebiotic Plausibility,4
gpt41,Threonine,1,deep_research_gemini,Novelty of Reactions,5
gpt41,Threonine,1,deep_research_gemini,Total,36
gpt41,Threonine,1,deep_research_gpt5.4,Chemical Feasibility,5
gpt41,Threonine,1,deep_research_gpt5.4,Pathway Coherence,6
gpt41,Threonine,1,deep_research_gpt5.4,Environmental Consistency,7
gpt41,Threonine,1,deep_research_gpt5.4,Mechanistic Detail,6
gpt41,Threonine,1,deep_research_gpt5.4,Network Completeness,6
gpt41,Threonine,1,deep_research_gpt5.4,Prebiotic Plausibility,5
gpt41,Threonine,1,deep_research_gpt5.4,Novelty of Reactions,6
gpt41,Threonine,1,deep_research_gpt5.4,Total,41
gpt41,Threonine,1,perfect_rag,Chemical Feasibility,3
gpt41,Threonine,1,perfect_rag,Pathway Coherence,5
gpt41,Threonine,1,perfect_rag,Environmental Consistency,6
gpt41,Threonine,1,perfect_rag,Mechanistic Detail,6
gpt41,Threonine,1,perfect_rag,Network Completeness,6
gpt41,Threonine,1,perfect_rag,Prebiotic Plausibility,4
gpt41,Threonine,1,perfect_rag,Novelty of Reactions,4
gpt41,Threonine,1,perfect_rag,Total,34
gpt41,Threonine,1,no_research,Chemical Feasibility,2
gpt41,Threonine,1,no_research,Pathway Coherence,3
gpt41,Threonine,1,no_research,Environmental Consistency,5
gpt41,Threonine,1,no_research,Mechanistic Detail,4
gpt41,Threonine,1,no_research,Network Completeness,5
gpt41,Threonine,1,no_research,Prebiotic Plausibility,3
gpt41,Threonine,1,no_research,Novelty of Reactions,3
gpt41,Threonine,1,no_research,Total,25
gpt41,Threonine,1,Naive,Chemical Feasibility,9
gpt41,Threonine,1,Naive,Pathway Coherence,7
gpt41,Threonine,1,Naive,Environmental Consistency,1
gpt41,Threonine,1,Naive,Mechanistic Detail,1
gpt41,Threonine,1,Naive,Network Completeness,3
gpt41,Threonine,1,Naive,Prebiotic Plausibility,4
gpt41,Threonine,1,Naive,Novelty of Reactions,1
gpt41,Threonine,1,Naive,Total,26
gpt41,Threonine,2,deep_research_claude,Chemical Feasibility,7
gpt41,Threonine,2,deep_research_claude,Pathway Coherence,8
gpt41,Threonine,2,deep_research_claude,Environmental Consistency,9
gpt41,Threonine,2,deep_research_claude,Mechanistic Detail,8
gpt41,Threonine,2,deep_research_claude,Network Completeness,9
gpt41,Threonine,2,deep_research_claude,Prebiotic Plausibility,8
gpt41,Threonine,2,deep_research_claude,Novelty of Reactions,8
gpt41,Threonine,2,deep_research_claude,Total,57
gpt41,Threonine,2,deep_research_gemini,Chemical Feasibility,3
gpt41,Threonine,2,deep_research_gemini,Pathway Coherence,4
gpt41,Threonine,2,deep_research_gemini,Environmental Consistency,6
gpt41,Threonine,2,deep_research_gemini,Mechanistic Detail,4
gpt41,Threonine,2,deep_research_gemini,Network Completeness,5
gpt41,Threonine,2,deep_research_gemini,Prebiotic Plausibility,3
gpt41,Threonine,2,deep_research_gemini,Novelty of Reactions,5
gpt41,Threonine,2,deep_research_gemini,Total,30
gpt41,Threonine,2,deep_research_gpt5.4,Chemical Feasibility,4
gpt41,Threonine,2,deep_research_gpt5.4,Pathway Coherence,5
gpt41,Threonine,2,deep_research_gpt5.4,Environmental Consistency,7
gpt41,Threonine,2,deep_research_gpt5.4,Mechanistic Detail,4
gpt41,Threonine,2,deep_research_gpt5.4,Network Completeness,6
gpt41,Threonine,2,deep_research_gpt5.4,Prebiotic Plausibility,5
gpt41,Threonine,2,deep_research_gpt5.4,Novelty of Reactions,5
gpt41,Threonine,2,deep_research_gpt5.4,Total,36
gpt41,Threonine,2,perfect_rag,Chemical Feasibility,5
gpt41,Threonine,2,perfect_rag,Pathway Coherence,7
gpt41,Threonine,2,perfect_rag,Environmental Consistency,9
gpt41,Threonine,2,perfect_rag,Mechanistic Detail,6
gpt41,Threonine,2,perfect_rag,Network Completeness,8
gpt41,Threonine,2,perfect_rag,Prebiotic Plausibility,6
gpt41,Threonine,2,perfect_rag,Novelty of Reactions,7
gpt41,Threonine,2,perfect_rag,Total,48
gpt41,Threonine,2,no_research,Chemical Feasibility,2
gpt41,Threonine,2,no_research,Pathway Coherence,2
gpt41,Threonine,2,no_research,Environmental Consistency,6
gpt41,Threonine,2,no_research,Mechanistic Detail,3
gpt41,Threonine,2,no_research,Network Completeness,4
gpt41,Threonine,2,no_research,Prebiotic Plausibility,2
gpt41,Threonine,2,no_research,Novelty of Reactions,2
gpt41,Threonine,2,no_research,Total,21
gpt41,Threonine,2,Naive,Chemical Feasibility,4
gpt41,Threonine,2,Naive,Pathway Coherence,3
gpt41,Threonine,2,Naive,Environmental Consistency,1
gpt41,Threonine,2,Naive,Mechanistic Detail,1
gpt41,Threonine,2,Naive,Network Completeness,1
gpt41,Threonine,2,Naive,Prebiotic Plausibility,4
gpt41,Threonine,2,Naive,Novelty of Reactions,1
gpt41,Threonine,2,Naive,Total,15
gpt41,Threonine,3,deep_research_claude,Chemical Feasibility,8
gpt41,Threonine,3,deep_research_claude,Pathway Coherence,8
gpt41,Threonine,3,deep_research_claude,Environmental Consistency,9
gpt41,Threonine,3,deep_research_claude,Mechanistic Detail,8
gpt41,Threonine,3,deep_research_claude,Network Completeness,9
gpt41,Threonine,3,deep_research_claude,Prebiotic Plausibility,9
gpt41,Threonine,3,deep_research_claude,Novelty of Reactions,8
gpt41,Threonine,3,deep_research_claude,Total,59
gpt41,Threonine,3,deep_research_gemini,Chemical Feasibility,2
gpt41,Threonine,3,deep_research_gemini,Pathway Coherence,3
gpt41,Threonine,3,deep_research_gemini,Environmental Consistency,6
gpt41,Threonine,3,deep_research_gemini,Mechanistic Detail,4
gpt41,Threonine,3,deep_research_gemini,Network Completeness,7
gpt41,Threonine,3,deep_research_gemini,Prebiotic Plausibility,4
gpt41,Threonine,3,deep_research_gemini,Novelty of Reactions,5
gpt41,Threonine,3,deep_research_gemini,Total,31
gpt41,Threonine,3,deep_research_gpt5.4,Chemical Feasibility,3
gpt41,Threonine,3,deep_research_gpt5.4,Pathway Coherence,4
gpt41,Threonine,3,deep_research_gpt5.4,Environmental Consistency,7
gpt41,Threonine,3,deep_research_gpt5.4,Mechanistic Detail,5
gpt41,Threonine,3,deep_research_gpt5.4,Network Completeness,7
gpt41,Threonine,3,deep_research_gpt5.4,Prebiotic Plausibility,5
gpt41,Threonine,3,deep_research_gpt5.4,Novelty of Reactions,6
gpt41,Threonine,3,deep_research_gpt5.4,Total,37
gpt41,Threonine,3,perfect_rag,Chemical Feasibility,3
gpt41,Threonine,3,perfect_rag,Pathway Coherence,5
gpt41,Threonine,3,perfect_rag,Environmental Consistency,7
gpt41,Threonine,3,perfect_rag,Mechanistic Detail,5
gpt41,Threonine,3,perfect_rag,Network Completeness,7
gpt41,Threonine,3,perfect_rag,Prebiotic Plausibility,4
gpt41,Threonine,3,perfect_rag,Novelty of Reactions,5
gpt41,Threonine,3,perfect_rag,Total,36
gpt41,Threonine,3,no_research,Chemical Feasibility,1
gpt41,Threonine,3,no_research,Pathway Coherence,2
gpt41,Threonine,3,no_research,Environmental Consistency,6
gpt41,Threonine,3,no_research,Mechanistic Detail,4
gpt41,Threonine,3,no_research,Network Completeness,6
gpt41,Threonine,3,no_research,Prebiotic Plausibility,3
gpt41,Threonine,3,no_research,Novelty of Reactions,4
gpt41,Threonine,3,no_research,Total,26
gpt41,Threonine,3,Naive,Chemical Feasibility,9
gpt41,Threonine,3,Naive,Pathway Coherence,6
gpt41,Threonine,3,Naive,Environmental Consistency,1
gpt41,Threonine,3,Naive,Mechanistic Detail,1
gpt41,Threonine,3,Naive,Network Completeness,2
gpt41,Threonine,3,Naive,Prebiotic Plausibility,5
gpt41,Threonine,3,Naive,Novelty of Reactions,1
gpt41,Threonine,3,Naive,Total,25
gpt41,Threonine,4,deep_research_claude,Chemical Feasibility,8
gpt41,Threonine,4,deep_research_claude,Pathway Coherence,8
gpt41,Threonine,4,deep_research_claude,Environmental Consistency,9
gpt41,Threonine,4,deep_research_claude,Mechanistic Detail,8
gpt41,Threonine,4,deep_research_claude,Network Completeness,9
gpt41,Threonine,4,deep_research_claude,Prebiotic Plausibility,9
gpt41,Threonine,4,deep_research_claude,Novelty of Reactions,9
gpt41,Threonine,4,deep_research_claude,Total,60
gpt41,Threonine,4,deep_research_gemini,Chemical Feasibility,2
gpt41,Threonine,4,deep_research_gemini,Pathway Coherence,3
gpt41,Threonine,4,deep_research_gemini,Environmental Consistency,6
gpt41,Threonine,4,deep_research_gemini,Mechanistic Detail,4
